Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
3732794,Airline A,555,Airport 2,Airport 2,19,6,11,Type D,0.133388,0.0,0.843669,0.490208,1
2965539,Airline D,730,Airport 1,Airport 2,8,6,4,Type D,0.891584,15.0,1.239251,0.076153,1
6410371,Airline D,622,Airport 1,Airport 2,2,4,2,Type E,0.392126,12.66667,3.088608,0.8275,0
9699749,Airline A,443,Airport 1,Airport 2,19,5,3,Type A,0.659406,35.55556,2.296821,0.299199,0
3984110,Airline A,518,Airport 5,Airport 5,18,6,12,Type C,0.528292,1.333333,2.912679,0.889225,0
3249800,Airline A,530,Airport 1,Airport 2,17,5,4,Type B,0.615979,51.33333,4.598107,0.596797,1
4817002,Airline E,415,Airport 3,Airport 5,19,7,10,Type A,0.942123,6.0,3.850185,0.56782,1
5421203,Airline C,561,Airport 5,Airport 3,7,5,12,Type D,0.951127,13.0,2.991947,0.162719,1
284243,Airline C,424,Airport 3,Airport 2,0,7,8,Type A,0.831148,1.0,0.108993,0.069535,1
5593925,Airline C,567,Airport 1,Airport 3,23,4,3,Type E,0.191544,31.0,1.865379,0.552617,0
9029123,Airline A,693,Airport 1,Airport 2,23,5,8,Type A,0.433516,32.88889,0.343649,0.526488,1
1649371,Airline A,487,Airport 1,Airport 2,14,3,6,Type A,0.587825,70.22222,0.805606,0.134643,1
6429100,Airline E,543,Airport 1,Airport 5,18,1,4,Type D,0.905461,12.0,0.311667,0.835588,1
6143237,Airline E,529,Airport 4,Airport 5,9,4,7,Type B,0.520865,8.0,1.039079,0.41724,1
3501157,Airline C,406,Airport 3,Airport 2,11,1,11,Type B,0.977436,38.0,2.05343,0.260458,1
1789962,Airline B,426,Airport 1,Airport 2,5,3,5,Type D,0.983841,24.0,2.574424,0.788272,1
2795807,Airline A,535,Airport 1,Airport 2,12,2,5,Type A,0.698584,72.88889,0.542854,1.027197,1
7597008,Airline C,513,Airport 5,Airport 2,3,2,9,Type B,0.877495,6.0,3.662887,0.305963,1
3596073,Airline B,486,Airport 5,Airport 3,12,6,3,Type B,0.999223,24.0,2.951823,0.77595,1
222853,Airline B,593,Airport 5,Airport 2,16,2,10,Type C,0.849717,1.333333,3.458803,0.65252,1
9142503,Airline D,546,Airport 4,Airport 2,0,4,4,Type D,0.656911,12.66667,3.663828,0.989728,0
706363,Airline A,720,Airport 5,Airport 2,4,2,5,Type B,0.845134,3.0,3.634602,0.203993,1
4951777,Airline A,407,Airport 1,Airport 2,23,4,1,Type A,0.182655,18.37037,2.340585,1.080764,1
892877,Airline A,459,Airport 1,Airport 2,16,4,7,Type A,0.734821,24.0,0.593051,0.354681,1
411667,Airline D,645,Airport 2,Airport 3,17,1,8,Type D,0.216522,1.0,1.550778,0.411954,0
6114570,Airline A,668,Airport 5,Airport 2,6,2,6,Type C,0.116064,11.0,0.671005,0.358826,1
7293652,Airline E,414,Airport 4,Airport 2,15,5,9,Type B,0.892871,15.0,2.962932,0.268451,1
2061193,Airline C,461,Airport 2,Airport 2,7,7,3,Type E,0.639645,8.0,1.975928,0.693223,0
1954270,Airline B,482,Airport 1,Airport 4,11,2,2,Type D,0.243547,0.666667,2.480994,0.589145,1
5103049,Airline B,640,Airport 1,Airport 2,13,2,5,Type E,0.386782,11.0,1.049107,0.305692,1
6407271,Airline C,486,Airport 3,Airport 5,18,2,9,Type E,0.973277,47.0,3.245301,0.132212,1
7875059,Airline B,483,Airport 2,Airport 3,10,6,11,Type C,0.862182,13.0,3.095097,0.317376,1
3951734,Airline D,473,Airport 3,Airport 5,11,5,1,Type D,0.015582,11.0,1.323922,0.381231,0
5892384,Airline A,510,Airport 2,Airport 2,12,5,1,Type B,0.979801,85.0,2.327083,0.380653,1
5098257,Airline D,534,Airport 2,Airport 5,7,4,10,Type C,0.368529,1.0,4.671505,0.35726,1
5420448,Airline A,687,Airport 1,Airport 2,0,5,3,Type A,0.795418,38.22222,1.933748,0.054813,1
3747269,Airline E,646,Airport 3,Airport 2,8,4,10,Type A,0.712677,19.0,1.134719,0.464033,0
1239426,Airline A,391,Airport 4,Airport 2,1,7,3,Type E,0.911684,57.33333,4.394274,0.836208,1
7854683,Airline A,481,Airport 2,Airport 2,13,1,5,Type A,0.885061,15.0,0.336565,0.180366,1
2582968,Airline A,502,Airport 1,Airport 2,12,4,4,Type A,0.38173,32.0,1.234821,0.163865,0
3043656,Airline C,455,Airport 2,Airport 4,15,2,6,Type C,0.643535,2.0,0.400591,0.471851,1
7876046,Airline E,600,Airport 4,Airport 5,1,3,12,Type B,0.393705,79.0,4.821071,0.370603,1
8329038,Airline A,634,Airport 3,Airport 4,3,3,8,Type B,0.525544,12.0,0.203512,0.561281,1
2397266,Airline E,452,Airport 3,Airport 4,11,6,8,Type C,0.554679,22.0,0.756201,0.947074,1
322571,Airline C,501,Airport 4,Airport 2,15,2,11,Type D,0.396343,2.666667,4.7752,0.760886,0
6321818,Airline C,589,Airport 3,Airport 2,9,4,4,Type A,0.463894,58.0,3.110788,0.687058,1
9143621,Airline A,606,Airport 1,Airport 2,2,2,1,Type A,0.308342,29.33333,2.18797,0.467929,0
6926860,Airline A,449,Airport 1,Airport 2,3,6,7,Type A,0.707646,0.888889,0.041017,0.32328,1
4553958,Airline B,547,Airport 1,Airport 2,5,5,6,Type B,0.75896,5.0,2.095475,0.540264,0
3531556,Airline A,430,Airport 1,Airport 2,22,4,5,Type A,0.529741,8.888889,2.461164,0.996124,1
2746719,Airline C,605,Airport 3,Airport 4,4,7,4,Type C,0.97768,4.666667,2.899095,0.876743,1
7733266,Airline D,427,Airport 3,Airport 5,17,2,6,Type D,0.057226,10.0,4.248414,0.445515,1
3179159,Airline E,452,Airport 2,Airport 3,9,6,6,Type E,0.583601,32.0,3.425203,0.225344,0
1941562,Airline E,401,Airport 1,Airport 3,10,5,3,Type C,0.036296,76.0,1.638152,0.033988,1
5259714,Airline B,442,Airport 5,Airport 4,18,4,9,Type A,0.22457,17.0,1.543035,0.842664,0
4663415,Airline B,465,Airport 2,Airport 5,13,6,3,Type D,0.905543,37.0,0.356387,0.264838,1
9673979,Airline A,624,Airport 2,Airport 2,20,6,4,Type C,0.544514,18.0,2.138861,0.358999,0
6413429,Airline E,452,Airport 3,Airport 5,10,6,5,Type A,0.436386,7.333333,4.576947,0.809216,0
6082186,Airline C,507,Airport 5,Airport 2,20,1,11,Type C,0.415496,21.0,2.590312,0.120024,0
6667757,Airline E,432,Airport 1,Airport 2,3,6,2,Type A,0.888161,16.0,4.554975,0.461234,1
3236932,Airline D,605,Airport 5,Airport 4,21,5,10,Type D,0.859167,20.0,4.920936,0.441849,1
4195838,Airline E,578,Airport 5,Airport 4,5,7,11,Type E,0.309193,49.0,4.938476,0.04714,1
1213710,Airline D,464,Airport 1,Airport 3,16,1,10,Type D,0.531504,21.33333,3.532416,0.517623,0
373089,Airline B,433,Airport 5,Airport 2,21,5,2,Type A,0.14382,12.66667,4.356086,0.79571,0
3199241,Airline B,407,Airport 5,Airport 3,18,1,6,Type C,0.82503,12.66667,3.740389,0.676297,1
454176,Airline A,576,Airport 1,Airport 2,12,5,2,Type A,0.835975,10.66667,1.758486,0.572815,1
8713249,Airline E,454,Airport 2,Airport 2,21,5,10,Type E,0.530093,2.0,3.577798,0.828759,0
9151830,Airline A,585,Airport 1,Airport 2,9,7,1,Type A,0.125901,37.33333,2.002609,0.256261,0
9066636,Airline C,414,Airport 5,Airport 2,10,6,8,Type D,0.481257,75.0,1.897095,0.830796,1
6711537,Airline B,479,Airport 5,Airport 2,5,7,10,Type D,0.225197,7.0,2.117812,0.276363,0
1235622,Airline B,454,Airport 2,Airport 3,1,7,10,Type D,0.413374,77.0,1.470356,0.362486,1
5649405,Airline C,428,Airport 1,Airport 4,0,6,1,Type D,0.856426,7.0,0.741303,0.12843,1
7360123,Airline D,325,Airport 3,Airport 3,10,5,10,Type C,0.769603,22.0,2.292217,0.101755,1
9372139,Airline D,367,Airport 2,Airport 5,15,6,6,Type E,0.241953,8.0,4.499746,0.932112,1
5680828,Airline A,612,Airport 1,Airport 2,2,5,12,Type A,1.084953,2.666667,1.628162,0.213726,1
1025244,Airline A,416,Airport 1,Airport 2,4,6,1,Type A,1.003211,0.888889,0.140451,0.374958,1
7788834,Airline A,566,Airport 1,Airport 2,14,3,8,Type B,0.528673,8.666667,4.056,0.529152,0
5608327,Airline B,501,Airport 1,Airport 3,14,1,5,Type C,0.53015,1.0,4.677008,0.347867,0
5913118,Airline E,465,Airport 1,Airport 2,3,7,3,Type A,0.901266,2.0,4.147112,0.870133,1
1353206,Airline D,457,Airport 3,Airport 2,22,5,5,Type A,0.636145,2.666667,3.637707,0.900715,0
1161863,Airline C,491,Airport 1,Airport 2,3,2,1,Type D,0.536688,0.0,0.750602,0.32599,1
8983692,Airline D,566,Airport 3,Airport 2,7,6,1,Type B,0.749149,4.0,1.744999,0.092028,0
3791013,Airline A,377,Airport 1,Airport 2,6,6,12,Type A,0.335097,22.22222,1.413217,0.236428,1
6018127,Airline A,493,Airport 1,Airport 2,16,4,4,Type A,0.978377,45.33333,0.192152,0.533692,1
2984162,Airline A,538,Airport 1,Airport 2,14,2,9,Type A,0.631415,5.333333,0.265676,0.324541,1
9966080,Airline B,574,Airport 5,Airport 4,4,2,9,Type A,0.603499,2.0,4.67127,0.453472,0
2295294,Airline A,601,Airport 1,Airport 2,12,7,1,Type A,0.189944,34.66667,1.956728,0.853541,0
4341057,Airline A,481,Airport 2,Airport 2,3,3,3,Type B,0.309509,0.0,1.375435,0.420638,0
2875902,Airline B,359,Airport 4,Airport 2,21,1,12,Type E,0.426735,39.0,1.636802,0.196997,1
3867740,Airline C,540,Airport 1,Airport 5,16,3,4,Type A,0.41391,4.0,2.122147,0.357968,0
1096222,Airline A,488,Airport 4,Airport 2,21,1,2,Type B,0.778284,7.0,0.375356,0.742981,1
2051537,Airline A,620,Airport 1,Airport 2,16,5,7,Type B,0.282322,3.0,3.895885,0.424062,0
2874576,Airline B,520,Airport 1,Airport 4,13,7,3,Type D,0.182109,8.0,1.08417,0.249538,1
2682517,Airline A,621,Airport 1,Airport 2,13,3,1,Type A,0.682617,42.66667,2.0128,0.480838,1
2615280,Airline A,447,Airport 1,Airport 2,16,4,1,Type B,0.615015,4.0,4.229362,0.454807,0
7316917,Airline A,515,Airport 1,Airport 2,1,3,6,Type A,0.102469,9.777778,2.124637,1.120146,0
8196646,Airline D,541,Airport 4,Airport 4,12,7,4,Type C,0.917649,76.0,0.859176,0.767626,1
6207081,Airline B,328,Airport 3,Airport 5,21,4,1,Type A,0.079637,4.0,2.879695,0.692455,1
4566161,Airline A,611,Airport 1,Airport 2,15,7,7,Type A,0.997867,5.333333,1.691998,0.961725,1
724614,Airline E,481,Airport 5,Airport 4,15,2,2,Type A,0.399215,16.0,3.307803,0.666419,0
1263959,Airline E,549,Airport 3,Airport 3,5,6,12,Type B,0.653056,1.0,0.586449,0.79098,1
5727022,Airline B,467,Airport 3,Airport 4,21,5,5,Type D,0.185615,48.0,1.721912,0.412526,1
9085753,Airline E,615,Airport 2,Airport 2,23,7,8,Type A,0.823917,17.0,1.625188,0.500372,1
319154,Airline C,522,Airport 1,Airport 2,3,5,7,Type D,0.180193,36.0,3.062634,0.046996,0
9438589,Airline B,514,Airport 5,Airport 2,2,7,11,Type C,0.386509,5.0,4.026186,0.280646,0
1624056,Airline E,689,Airport 3,Airport 3,5,2,12,Type A,0.238026,30.0,3.052952,0.368012,0
4976286,Airline B,250,Airport 3,Airport 2,3,7,8,Type B,0.837506,18.0,3.774137,0.62547,1
3139714,Airline D,459,Airport 5,Airport 5,17,7,10,Type D,0.858336,42.0,0.494838,0.464211,1
7899166,Airline A,484,Airport 1,Airport 3,5,3,11,Type E,0.372029,6.666667,4.390693,0.607838,0
2371983,Airline A,417,Airport 1,Airport 2,4,6,6,Type A,0.407378,72.0,1.341543,0.802493,1
4389655,Airline A,533,Airport 3,Airport 5,8,2,7,Type E,0.773565,97.0,0.187493,0.042719,1
5859066,Airline E,366,Airport 2,Airport 4,10,4,9,Type B,0.878512,60.0,3.216065,0.258278,1
3510318,Airline A,370,Airport 4,Airport 5,5,6,6,Type C,0.62402,25.0,2.586736,0.170904,1
6031398,Airline A,543,Airport 1,Airport 2,15,1,9,Type A,1.027404,14.22222,0.550924,0.210887,1
375182,Airline D,408,Airport 4,Airport 4,18,3,12,Type C,0.383044,1.0,3.822127,0.503125,1
4392674,Airline E,551,Airport 4,Airport 4,10,6,2,Type D,0.151886,58.66667,4.867841,0.739979,1
3098342,Airline B,440,Airport 4,Airport 4,20,1,2,Type B,0.179643,90.0,1.613417,0.272777,1
6466930,Airline E,416,Airport 1,Airport 4,14,2,2,Type E,0.669832,0.0,2.469578,0.824449,1
7131050,Airline C,401,Airport 1,Airport 4,23,7,6,Type D,0.407526,13.0,0.640875,0.892457,1
8874268,Airline A,404,Airport 5,Airport 5,8,5,2,Type A,0.156315,63.0,4.648999,0.350534,1
9831629,Airline C,457,Airport 2,Airport 2,23,6,3,Type D,0.292227,2.0,1.59398,0.681357,0
6992217,Airline B,420,Airport 2,Airport 2,18,6,8,Type C,0.530605,6.0,0.973923,0.117049,1
9988796,Airline D,487,Airport 5,Airport 2,18,1,8,Type B,0.121445,76.66667,2.392143,0.744028,1
3517934,Airline E,313,Airport 5,Airport 2,23,1,11,Type B,0.003442,56.0,0.216412,0.165024,1
7434333,Airline A,415,Airport 4,Airport 2,8,5,12,Type D,0.917298,72.0,1.264184,0.687416,1
8621487,Airline A,624,Airport 1,Airport 2,22,1,4,Type A,0.404861,3.555556,0.369144,0.474638,1
2001912,Airline A,374,Airport 1,Airport 2,3,1,9,Type A,0.321498,6.222222,0.318428,1.044513,1
1518838,Airline E,433,Airport 2,Airport 4,9,6,8,Type D,0.698481,27.0,0.560788,0.464461,1
6471075,Airline A,623,Airport 5,Airport 5,8,5,1,Type D,0.853403,20.0,4.3621,0.030903,1
6311789,Airline A,495,Airport 1,Airport 2,18,5,8,Type A,0.732279,5.925926,2.326087,0.540753,0
7769221,Airline E,327,Airport 3,Airport 5,14,7,1,Type C,0.254483,42.66667,2.372611,0.795499,1
5770364,Airline D,559,Airport 3,Airport 2,18,6,4,Type A,0.861637,46.0,3.152085,0.647084,1
1308082,Airline B,618,Airport 3,Airport 4,1,7,10,Type B,0.510427,6.666667,3.679509,0.966315,0
5874759,Airline B,497,Airport 4,Airport 3,9,2,6,Type D,0.381191,5.0,1.956567,0.843272,0
2705545,Airline D,444,Airport 3,Airport 2,18,2,7,Type B,0.604726,4.0,1.851052,0.526552,0
7680063,Airline C,325,Airport 4,Airport 2,16,6,10,Type B,0.700612,19.0,3.377845,0.206521,1
1205351,Airline A,451,Airport 4,Airport 5,19,1,4,Type E,0.59383,4.0,1.883573,0.003775,0
1608226,Airline A,375,Airport 1,Airport 2,23,3,8,Type A,1.020245,16.88889,1.452524,1.103065,1
9208041,Airline A,499,Airport 1,Airport 2,20,2,8,Type A,0.728018,16.0,1.287982,1.05561,0
3919702,Airline D,582,Airport 3,Airport 3,1,2,9,Type C,0.878581,64.0,2.622303,0.274144,1
925449,Airline C,401,Airport 3,Airport 2,18,6,6,Type B,0.586958,6.666667,4.146794,0.638216,1
3019142,Airline B,568,Airport 3,Airport 3,16,7,4,Type A,0.32968,16.0,3.720286,0.72924,0
3715344,Airline A,324,Airport 1,Airport 2,17,6,2,Type A,0.632297,23.7037,2.401707,0.650265,1
3098863,Airline E,475,Airport 1,Airport 2,16,3,7,Type C,0.086337,18.0,3.954883,0.842962,0
2911023,Airline C,299,Airport 1,Airport 3,1,3,10,Type B,0.230175,92.0,0.728963,0.077825,1
707299,Airline C,518,Airport 4,Airport 4,18,5,3,Type A,0.766232,18.0,3.692417,0.896494,0
9843825,Airline D,612,Airport 4,Airport 2,0,6,11,Type D,0.661476,69.0,3.328238,0.392019,1
6722502,Airline A,456,Airport 2,Airport 3,10,2,12,Type C,0.166519,8.0,3.23022,0.48069,0
8585149,Airline C,516,Airport 5,Airport 2,9,7,3,Type A,0.438015,24.0,2.603723,0.444734,0
2898640,Airline C,449,Airport 1,Airport 3,4,7,3,Type B,0.141992,23.0,0.31232,0.531286,1
3287667,Airline B,535,Airport 4,Airport 3,15,4,4,Type E,0.855818,90.66667,4.757424,0.598168,1
9920183,Airline E,581,Airport 1,Airport 5,23,4,2,Type E,0.10917,4.0,4.459623,0.710343,0
2344253,Airline A,498,Airport 2,Airport 2,4,1,5,Type C,0.654235,2.666667,2.43404,0.52494,1
1219056,Airline B,446,Airport 2,Airport 4,23,2,3,Type A,0.607,28.0,0.792905,0.684773,1
161868,Airline D,528,Airport 5,Airport 4,22,4,10,Type D,0.472777,7.0,4.322363,0.338297,0
6605172,Airline D,681,Airport 5,Airport 5,11,7,5,Type A,0.278235,20.0,2.353358,0.936681,0
8433825,Airline C,531,Airport 2,Airport 4,3,2,12,Type E,0.403956,107.0,2.15057,0.064531,1
9571964,Airline C,372,Airport 4,Airport 3,22,6,7,Type C,0.806391,58.0,3.326911,0.545541,1
650695,Airline D,689,Airport 1,Airport 5,5,2,9,Type B,0.761551,7.0,3.793377,0.087396,0
6738610,Airline C,418,Airport 3,Airport 2,18,4,2,Type A,0.738809,5.0,0.314204,0.442767,1
4925850,Airline A,421,Airport 1,Airport 2,8,7,9,Type A,0.849824,21.33333,1.918891,0.28978,1
4610700,Airline C,600,Airport 3,Airport 2,11,2,10,Type D,0.143886,17.33333,3.869703,0.936903,0
8175536,Airline E,457,Airport 4,Airport 2,14,3,6,Type C,0.099096,32.0,2.946048,0.013075,0
3990971,Airline C,549,Airport 5,Airport 3,15,1,12,Type B,0.861499,40.0,1.692095,0.391204,1
8227366,Airline B,542,Airport 3,Airport 2,12,5,6,Type A,0.837175,27.0,0.824011,0.782043,1
3516138,Airline A,544,Airport 4,Airport 5,20,7,11,Type D,0.681318,3.0,0.513265,0.188461,1
4129882,Airline B,644,Airport 1,Airport 5,23,4,3,Type B,0.605906,46.0,0.005918,0.815588,1
2357595,Airline B,473,Airport 4,Airport 2,6,6,10,Type E,0.366872,2.0,1.032301,0.859725,1
4502562,Airline E,503,Airport 5,Airport 2,22,5,9,Type E,0.224083,0.0,2.256685,0.708003,0
8381058,Airline A,408,Airport 2,Airport 2,19,1,4,Type D,0.667656,44.0,1.218222,0.209069,1
9904055,Airline A,574,Airport 1,Airport 2,3,7,5,Type E,0.913035,23.0,1.544895,0.272039,1
9005477,Airline A,520,Airport 3,Airport 4,10,7,3,Type C,0.436997,35.0,2.152262,0.166935,0
6777254,Airline A,625,Airport 5,Airport 4,7,3,5,Type D,0.303212,14.0,1.741312,0.184064,0
3949012,Airline A,536,Airport 2,Airport 2,5,3,8,Type E,0.270742,0.0,3.823105,0.036492,0
9413873,Airline E,673,Airport 4,Airport 2,9,3,8,Type A,0.023705,8.0,2.658634,0.857315,0
2287860,Airline C,487,Airport 2,Airport 2,6,3,8,Type E,0.520317,28.0,0.096636,0.528502,1
7005398,Airline A,523,Airport 1,Airport 2,6,4,6,Type A,1.088236,6.222222,0.566671,0.368729,1
2834416,Airline A,506,Airport 1,Airport 2,3,7,1,Type A,0.915238,30.22222,1.774146,0.325774,1
664496,Airline C,430,Airport 2,Airport 2,2,4,11,Type B,0.897475,47.0,1.504653,0.544696,1
9395554,Airline C,304,Airport 4,Airport 2,23,2,10,Type E,0.621164,18.0,4.600709,0.326685,1
880445,Airline B,522,Airport 2,Airport 2,6,6,12,Type B,0.481446,41.33333,3.76332,0.863718,1
925614,Airline E,339,Airport 5,Airport 5,3,2,6,Type E,0.990457,57.0,1.449635,0.210957,1
4974544,Airline D,546,Airport 5,Airport 5,12,6,12,Type C,0.447162,42.0,2.782049,0.882302,1
1562162,Airline D,615,Airport 3,Airport 4,19,1,11,Type B,0.916831,21.33333,3.336195,0.664092,1
5814318,Airline C,494,Airport 3,Airport 2,16,2,10,Type A,0.761845,10.0,0.966829,0.956629,1
1121807,Airline B,538,Airport 1,Airport 2,6,1,7,Type E,0.330978,19.0,1.430937,0.015107,0
7842325,Airline D,541,Airport 5,Airport 2,16,1,9,Type B,0.503062,37.0,2.735619,0.059096,0
3759486,Airline C,595,Airport 3,Airport 2,3,1,12,Type C,0.384329,7.0,4.824474,0.500895,0
5533719,Airline E,490,Airport 2,Airport 4,10,3,8,Type C,0.136223,40.0,1.720052,0.912379,1
2638696,Airline A,379,Airport 1,Airport 2,2,5,11,Type A,0.456767,20.44444,1.005326,0.822144,1
6828725,Airline C,324,Airport 2,Airport 3,10,5,12,Type C,0.888973,3.0,0.953101,0.622136,1
4222545,Airline C,465,Airport 4,Airport 3,2,4,8,Type C,0.752636,24.0,2.966043,0.031602,0
132738,Airline A,337,Airport 3,Airport 2,11,1,7,Type B,0.277581,2.0,3.700754,0.354164,1
7665112,Airline E,503,Airport 1,Airport 2,0,3,2,Type E,0.367913,0.0,2.403211,0.345853,0
1388120,Airline A,525,Airport 2,Airport 5,3,2,1,Type D,0.616434,44.0,3.751247,0.542086,1
6741209,Airline B,447,Airport 2,Airport 2,13,2,2,Type C,0.41614,20.0,1.513024,0.257828,0
8976407,Airline A,573,Airport 2,Airport 2,0,4,6,Type C,0.503044,23.0,3.734922,0.267156,0
911559,Airline A,516,Airport 4,Airport 2,13,4,2,Type D,0.698168,9.0,1.291723,0.620861,0
6503910,Airline D,433,Airport 3,Airport 4,12,1,10,Type C,0.467251,15.33333,3.903248,0.944568,1
2683007,Airline A,454,Airport 1,Airport 2,12,1,4,Type A,0.29097,4.444444,2.076604,0.742701,0
7589974,Airline E,634,Airport 2,Airport 2,23,2,10,Type B,0.520574,27.33333,4.188618,0.66813,0
8276246,Airline A,329,Airport 1,Airport 2,14,2,3,Type A,0.456118,46.22222,0.538682,1.109492,1
7764096,Airline E,475,Airport 1,Airport 5,16,2,6,Type C,0.290734,58.0,3.471247,0.153478,1
9270064,Airline A,519,Airport 3,Airport 4,11,2,12,Type C,0.328109,3.0,2.892702,0.033835,0
5895158,Airline B,439,Airport 3,Airport 2,21,5,12,Type E,0.439002,16.0,4.930185,0.745514,0
9137686,Airline A,427,Airport 5,Airport 4,22,1,8,Type C,0.886613,49.0,1.807884,0.438787,1
8533622,Airline D,610,Airport 1,Airport 4,13,1,11,Type B,0.734057,4.0,3.856257,0.428823,0
2670654,Airline C,704,Airport 5,Airport 5,11,2,6,Type A,0.667882,3.0,1.850391,0.225303,0
9618235,Airline A,466,Airport 1,Airport 2,17,3,2,Type A,0.57126,44.44444,0.992144,0.570221,1
1220180,Airline A,502,Airport 5,Airport 2,3,2,5,Type A,0.00183,47.0,0.754961,0.442172,1
3393107,Airline E,558,Airport 2,Airport 4,13,6,11,Type A,0.340551,17.0,1.398306,0.34545,0
9597665,Airline B,398,Airport 5,Airport 5,18,7,6,Type C,0.813192,3.0,0.822421,0.442745,1
2469216,Airline B,507,Airport 3,Airport 5,12,7,9,Type C,0.388171,21.0,0.996003,0.383835,1
7390400,Airline A,653,Airport 4,Airport 5,22,4,6,Type E,0.563819,15.0,0.045083,0.939896,1
1586681,Airline B,738,Airport 2,Airport 2,17,6,10,Type C,0.20474,14.0,4.168904,0.980252,0
9222739,Airline E,375,Airport 5,Airport 2,10,3,5,Type A,0.915858,11.33333,2.339656,0.839901,1
1704101,Airline B,410,Airport 4,Airport 2,5,4,1,Type D,0.92317,16.66667,4.020838,0.990414,1
5923857,Airline E,456,Airport 4,Airport 3,8,7,10,Type D,0.14607,38.0,3.062752,0.265719,0
8243397,Airline A,462,Airport 2,Airport 2,11,3,5,Type B,0.724159,29.33333,4.156688,0.842925,0
5245178,Airline C,608,Airport 5,Airport 4,18,4,5,Type B,0.075239,31.0,2.718825,0.406629,0
8900548,Airline B,503,Airport 4,Airport 5,13,2,6,Type C,0.598548,6.0,0.470205,0.746136,1
6813457,Airline C,600,Airport 4,Airport 3,14,2,7,Type D,0.178654,15.0,3.283818,0.201393,0
9399565,Airline A,524,Airport 1,Airport 2,10,3,4,Type A,0.245705,1.777778,1.894412,0.913451,0
2151590,Airline B,488,Airport 4,Airport 2,5,4,7,Type A,0.00412,18.0,3.132521,0.083464,0
5067992,Airline A,544,Airport 1,Airport 2,13,5,5,Type A,1.040857,93.33333,2.003341,0.304377,1
5913813,Airline A,272,Airport 1,Airport 2,2,3,6,Type A,0.929252,26.66667,1.828748,0.924697,1
7633484,Airline B,467,Airport 5,Airport 2,18,3,4,Type C,0.077476,5.0,2.163162,0.747159,0
5298795,Airline C,470,Airport 5,Airport 2,19,6,12,Type E,0.599376,9.0,4.095518,0.501247,0
6434558,Airline B,360,Airport 3,Airport 3,10,1,8,Type A,0.232898,1.333333,3.458933,0.672793,1
2453318,Airline A,634,Airport 1,Airport 2,23,3,9,Type A,0.364016,5.333333,0.500917,0.208771,1
2338135,Airline C,475,Airport 4,Airport 2,16,5,2,Type C,0.87417,13.33333,2.699365,0.667764,1
4987643,Airline D,536,Airport 2,Airport 3,16,2,12,Type C,0.114326,12.0,3.842779,0.007976,0
3145912,Airline D,586,Airport 1,Airport 5,22,4,11,Type E,0.60149,4.0,2.766441,0.833216,0
4076174,Airline E,416,Airport 3,Airport 4,2,1,4,Type E,0.401256,2.666667,4.745143,0.516288,1
3878740,Airline B,528,Airport 5,Airport 3,13,4,11,Type B,0.190801,32.0,0.707456,0.943878,1
147869,Airline C,336,Airport 5,Airport 2,6,2,8,Type D,0.451918,24.0,3.611608,0.478164,1
6294304,Airline E,554,Airport 2,Airport 2,18,3,8,Type A,0.940489,55.0,4.122254,0.433087,1
